403.6	389.327	2.1233	0.0528003	12124671	67.2492	-1
522.618	409.004	2.14695	0.0482518	12911103	24.164	-1
522.491	831.415	2.42318	0.0770631	4981503	195.813	-1
522.491	831.415	2.42318	0.0770631	4981503	12.0835	-1
522.128	872.343	1.93948	0.0841372	5571071	151.988	-1
520.802	405.929	6.99612	0.0469278	14811904	28.4253	-1
518.486	284.72	10.3401	0.0510109	9634305	4.57111	-1
518.444	842.495	1.91143	0.0608662	4522495	179.103	-1
190.663	937.762	3.04519	0.061395	4785151	101.111	-1
190.894	831.74	4.59592	0.0688099	1114624	181.129	-1
517.98	404.298	12.9309	0.0474408	9110273	26.9878	-1
517.067	852.818	3.94694	0.0533272	6816000	354.409	-1
517.067	852.818	3.94694	0.0533272	6816000	319.892	-1
517.067	852.818	3.94694	0.0533272	6816000	280.131	-1
517.067	852.818	3.94694	0.0533272	6816000	97.4235	-1
517.067	852.818	3.94694	0.0533272	6816000	26.8643	-1
515.864	841.217	1.92527	0.0713282	5046783	177.938	-1
514.531	875.979	2.03013	0.0639011	8847871	340.926	-1
593.481	472.371	2.72613	0.0566561	13501183	293.419	-1
513.443	441.875	3.06944	0.0586628	5374975	23.6022	-1
513.297	839.475	2.17432	0.0641084	13828607	270.471	-1
513.068	874.348	3.93195	0.0561394	6553856	336.768	-1
593.481	472.371	2.72613	0.0566561	13501183	26.6306	-1
512.924	583.535	17.9174	0.070106	15991042	221.803	-1
512.924	583.535	17.9174	0.070106	15991042	76.8639	-1
512.905	812.51	2.18244	0.0583086	14090751	348.358	-1
200.465	918.219	1.79638	0.0680125	511	270.496	-1
512.805	852.381	2.11614	0.0698217	11862527	201.83	-1
512.481	879.291	3.06865	0.0465677	5309439	92.351	-1
511.756	748.389	8.6284	0.0565886	13238529	248.735	-1
511.756	748.389	8.6284	0.0565886	13238529	25.7685	-1
511.539	662.158	2.38763	0.0635634	3867391	4.10742	-1
511.481	659.442	2.32494	0.0676925	1966847	356.237	-1
511.261	568.414	6.41801	0.051156	8585984	267.901	-1
511.261	568.414	6.41801	0.051156	8585984	200.475	-1
510.617	876.061	1.93137	0.0622298	5243391	200.404	-1
508.723	873.636	2.04084	0.0702508	9241087	200.89	-1
508.723	873.636	2.04084	0.0702508	9241087	13.0472	-1
508.242	813.032	5.37519	0.0525127	12452352	189.485	-1
508.242	813.032	5.37519	0.0525127	12452352	90.8205	-1
507.66	550.763	19.0233	0.0575745	3604994	194.662	-1
507.607	437.061	2.76268	0.0617756	14418687	282.915	-1
507.607	437.061	2.76268	0.0617756	14418687	26.7007	-1
507.449	655.71	2.61398	0.05737	10420991	116.585	-1
507.449	655.71	2.61398	0.05737	10420991	83.547	-1
529.011	907.311	2.1331	0.0634764	12452351	1.6684	-1
506.544	660.519	2.4292	0.0594739	5112575	309.886	-1
506.544	660.519	2.4292	0.0594739	5112575	170.936	-1
506.212	871.648	2.11561	0.0690321	11862527	270.921	-1
504.317	853.096	1.84653	0.052138	2032127	1.24844	-1
503.77	884.806	2.41062	0.0772652	4588287	186.227	-1
503.77	884.806	2.41062	0.0772652	4588287	64.7686	-1
503.464	874.017	2.36691	0.0600509	3277567	165.86	-1
503.464	874.017	2.36691	0.0600509	3277567	7.23721	-1
587.443	810.35	2.22058	0.0750815	15335935	358.762	-1
503.331	572.258	2.91443	0.0561522	1573887	285.512	-1
503.331	572.258	2.91443	0.0561522	1573887	207.707	-1
503.11	842.001	2.35957	0.0650852	3015423	269.847	-1
503.11	842.001	2.35957	0.0650852	3015423	92.087	-1
502.826	831.11	2.45218	0.0750537	5833471	299.112	-1
502.826	831.11	2.45218	0.0750537	5833471	249.129	-1
502.826	831.11	2.45218	0.0750537	5833471	183.345	-1
502.826	831.11	2.45218	0.0750537	5833471	143.872	-1
502.826	831.11	2.45218	0.0750537	5833471	0.846069	-1
210.979	832.302	2.16678	0.0485694	13566463	107.699	-1
501.745	447.253	15.5682	0.0598304	5832962	17.6744	-1
529.466	853.48	2.14284	0.0566531	12780031	221.232	-1
501.541	251.21	13.0754	0.0549093	9896705	5.78159	-1
529.466	853.48	2.14284	0.0566531	12780031	359.881	-1
498.142	653.602	1.96109	0.079532	6357503	186.55	-1
497.54	662.342	2.43406	0.076572	5309183	145.195	-1
585.228	812.815	2.13971	0.0632021	12648959	3.32504	-1
496.634	397.1	6.29043	0.0498927	7078656	155.531	-1
496.413	588.179	2.19199	0.0614852	14418431	197.437	-1
496.413	588.179	2.19199	0.0614852	14418431	113.173	-1
496.075	315.632	6.11797	0.0525128	5112576	12.3546	-1
531.513	855.579	2.04181	0.0783467	9306623	91.6815	-1
495.515	884.634	2.12679	0.0847898	12255743	359.396	-1
