199.757	758.436	2.32445	0.0885929	1966847	359.563	-1
246.391	758.6	2.4615	0.0799293	6095615	349.348	-1
246.391	758.6	2.4615	0.0799293	6095615	201.386	-1
246.504	752.572	2.29087	0.0773741	918271	1.03561	-1
246.504	752.572	2.29087	0.0773741	918271	140.799	-1
246.504	752.572	2.29087	0.0773741	918271	214.572	-1
246.199	537.344	3.27521	0.0921301	10028031	357.191	-1
246.199	537.344	3.27521	0.0921301	10028031	184.789	-1
246.068	504.478	3.47533	0.0877705	14353407	84.1403	-1
246.924	350.4	6.14845	0.0997636	5440256	53.5385	-1
247.191	730.646	3.1087	0.101964	6292479	89.9998	-1
247.191	730.646	3.1087	0.101964	6292479	168.679	-1
247.191	730.646	3.1087	0.101964	6292479	336.758	-1
245.467	738.8	2.92076	0.0794693	1770495	255.948	-1
245.433	532.913	2.34669	0.0787647	2622207	94.9494	-1
245.396	524.524	2.54725	0.0925252	8585983	184.031	-1
247.576	425.045	2.20479	0.091527	14811647	86.0577	-1
247.576	425.045	2.20479	0.091527	14811647	283.637	-1
247.806	720.425	2.80027	0.0976228	15401727	174.138	-1
247.806	720.425	2.80027	0.0976228	15401727	326.638	-1
248.318	490.093	3.4859	0.0990521	14550015	77.8922	-1
248.318	490.093	3.4859	0.0990521	14550015	260.602	-1
244.194	734.56	2.83732	0.115502	16384767	341.96	-1
244.194	734.56	2.83732	0.115502	16384767	170.519	-1
244.119	750.1	2.14572	0.0812155	12845567	89.9801	-1
244.021	720.338	2.39531	0.0979676	4129535	326.729	-1
244.021	720.338	2.39531	0.0979676	4129535	188.636	-1
250.112	503.841	2.61393	0.0934458	10420991	94.2567	-1
250.112	503.841	2.61393	0.0934458	10420991	250.869	-1
250.144	514.039	2.40498	0.0933611	4391679	106.525	-1
243.265	760.169	2.19458	0.0852332	14483967	348.552	-1
243.265	760.169	2.19458	0.0852332	14483967	190.086	-1
250.144	514.039	2.40498	0.0933611	4391679	254.056	-1
250.248	554.085	2.47499	0.0966407	6488831	355.393	-1
250.276	760.88	2.53536	0.0937917	8258303	141.291	-1
250.276	760.88	2.53536	0.0937917	8258303	273.393	-1
250.276	760.88	2.53536	0.0937917	8258303	340.531	-1
703.269	940.38	2.10574	0.0808423	11534847	83.7712	-1
250.492	533.824	2.3156	0.0772092	1639167	175.305	-1
250.871	641.745	2.51198	0.0758196	7537407	33.3892	-1
241.997	553.936	2.68801	0.0943587	12452607	353.444	-1
241.997	553.936	2.68801	0.0943587	12452607	183.621	-1
241.983	534.025	3.97832	0.08681	7405824	90.9966	-1
241.252	634.206	2.16062	0.091454	13369855	152.769	-1
241.227	737.434	2.90749	0.0921754	1442815	318.041	-1
253	757.861	2.75102	0.0854927	14156543	9.53534	-1
253.026	738.372	2.47271	0.104539	6423295	204.841	-1
253.105	338.146	8.27035	0.0840653	10158337	242.587	-1
256.315	487.07	3.59643	0.0978696	65792	64.7333	-1
256.315	487.07	3.59643	0.0978696	65792	256.669	-1
256.419	628.851	2.67186	0.0907476	11993855	118.314	-1
256.419	628.851	2.67186	0.0907476	11993855	307.509	-1
239.27	524.958	2.39608	0.0937527	4129535	259.762	-1
239.27	524.958	2.39608	0.0937527	4129535	108.648	-1
239.232	514.165	2.31682	0.0942245	1704703	250.884	-1
239.232	514.165	2.31682	0.0942245	1704703	109.502	-1
239.191	503.883	2.47342	0.0926805	6423295	251.62	-1
239.191	503.883	2.47342	0.0926805	6423295	95.5048	-1
256.537	534.125	2.67312	0.0785672	12059391	52.5729	-1
256.648	553.734	2.58484	0.0802929	9634559	313.221	-1
256.904	729.35	1.94719	0.0893818	5833215	7.82016	-1
256.904	729.35	1.94719	0.0893818	5833215	174.605	-1
256.916	736.741	2.59333	0.0938255	9896703	204.569	-1
256.916	736.741	2.59333	0.0938255	9896703	336.529	-1
238.691	532.982	2.3961	0.0776931	4129535	83.007	-1
237.74	537.398	3.27189	0.0930976	9962495	183.632	-1
258.957	634.086	1.92428	0.0766427	4981247	308.045	-1
258.957	634.086	1.92428	0.0766427	4981247	355.531	-1
259.08	550.686	2.57861	0.0999813	9437951	3.48691	-1
259.08	550.686	2.57861	0.0999813	9437951	173.67	-1
259.138	537.151	2.56259	0.101783	8979199	185.298	-1
259.138	537.151	2.56259	0.101783	8979199	355.31	-1
260.621	737.926	2.3059	0.0886726	1377023	336.587	-1
260.802	489.18	2.58162	0.081991	9569023	240.824	-1
260.802	489.18	2.58162	0.081991	9569023	345.78	-1
703.269	940.38	2.10574	0.0808423	11534847	2.18643	-1
261.239	744.115	2.59435	0.0939403	9896703	303.012	-1
261.391	553.803	2.56683	0.0760784	9110271	227.121	-1
235.591	761.723	2.7583	0.0797834	14353151	295.23	-1
235.591	761.723	2.7583	0.0797834	14353151	192.008	-1
235.447	514.346	3.77005	0.0791666	3473664	358.373	-1
262.982	485.499	2.71882	0.0810475	13304575	84.6157	-1
235.2	504.443	3.52643	0.0870129	15401983	84.7541	-1
235.181	524.444	3.40173	0.0890656	12780543	277.743	-1
262.982	485.499	2.71882	0.0810475	13304575	160.506	-1
263.842	748.477	2.28668	0.0788606	787199	296.061	-1
263.865	759.915	1.95803	0.0927019	6226431	192.7	-1
234.456	720.792	2.50443	0.0878675	7340799	331.13	-1
125.434	195.415	55.989	0.0888536	14811907	176.848	-1
125.434	195.415	55.989	0.0888536	14811907	266.303	-1
698.971	156.109	3.47667	0.0805723	14353407	273.103	-1
264.156	556.798	3.3897	0.0809371	12518399	79.3153	-1
264.633	490.395	2.51801	0.0843056	7734015	169.405	-1
264.633	490.395	2.51801	0.0843056	7734015	345.211	-1
233.824	730.638	2.96837	0.0999647	2950143	339.065	-1
233.824	730.638	2.96837	0.0999647	2950143	92.654	-1
265.88	738.348	2.15434	0.0902686	13173247	188.307	-1
233.714	554.008	2.40388	0.0968483	4391679	186.486	-1
233.584	533.977	2.32906	0.0808283	2097919	9.55359	-1
128.277	688.379	2.96434	0.0787404	2819071	173.455	-1
265.904	717.667	3.02894	0.0915066	4391935	3.93582	-1
